Item Code,Item Name,Category Name,net_qty_kg,net_revenue,avg_sell_price,avg_wholesale,loss_rate,loss_adj_margin,discount_share,txn_count
102900011035511,Net Lotus Root (3),Aquatic Tuberous Vegetables,348.8,2552.8646,7.313132911392405,3.919098101265823,0.0943,1036.6780260792755,0.08860759493670886,632
102900011032343,7 Colour Pepper (2),Capsicum,370.209,8984.947400000001,24.036767485822306,13.030595463137997,0.0943,3713.6357957160208,0.14555765595463138,1058
102900011035740,Crab Flavor Mushroom And White Mushroom Mix (Box),Edible Mushroom,371.0,2931.8,7.902425876010782,5.318463611859839,0.0084,941.9351351351353,0.31266846361185985,371
102900005116912,Jigu Mushroom (1),Edible Mushroom,375.222,5661.9376,15.101315789473684,8.856946271929825,0.08990000000000001,2010.0155694539062,0.010964912280701754,1824
102900011035788,Xixia Xianggu Mushroom (Bag),Edible Mushroom,379.0,1848.5,4.87730870712401,2.4749076517150397,0.0943,812.8480181075411,0.026385224274406333,379
106930274220092,The Crab Flavor Mushroom (Bag),Edible Mushroom,400.0,1982.1000000000001,5.1922693266832916,2.9527680798004985,0.11130000000000001,652.1123776302466,0.0,401
102900011032619,Xixia Xianggu Mushroom (2),Edible Mushroom,414.593,9015.2332,21.786177565124934,13.606262626262627,0.0943,2797.6819909903943,0.08080808080808081,1881
102900005115854,Radish Leaves,Flower/Leaf Vegetables,415.325,2103.8182,5.125609756097561,2.9133048780487805,0.0535,850.0615280507132,0.0,820
102900011034200,Amaranth (Bag),Flower/Leaf Vegetables,426.0,1171.2,2.748941176470588,1.5091058823529413,0.0943,462.6430826984652,0.2917647058823529,425
102900005116219,Red Hot Peppers,Capsicum,439.567,6426.7,14.646741452991453,8.153723290598291,0.0673,2592.9424037739896,0.0010683760683760685,1872
102900011010891,Wild Lotus Root (1),Aquatic Tuberous Vegetables,449.754,4668.0384,10.173430493273543,6.9973991031390135,0.0797,1240.113690666087,0.10089686098654709,892
102900011032732,High Melon (2),Aquatic Tuberous Vegetables,449.856,8969.1363,20.23447559709242,13.61048805815161,0.0943,2181.511678160539,0.3125649013499481,1926
102900011032206,Green Hang Pepper (Bag),Capsicum,457.0,1423.1,3.114945054945055,1.7804615384615385,0.09430000000000001,525.462813293585,0.22857142857142856,455
102900011030905,Yuxingcao (Bag),Flower/Leaf Vegetables,470.0,2190.2000000000003,4.66,1.7024893617021275,0.0943,1306.7176106878658,0.1148936170212766,470
102900011033937,Needle Mushroom (2),Edible Mushroom,473.315,5685.5638,12.283449477351915,8.134729965156794,0.0943,1422.3286338301864,0.2587108013937282,1148
102900005119944,Haixian Mushroom (1),Edible Mushroom,502.504,7745.6091,15.425442176870748,9.069201814058957,0.0989,2683.663899689269,0.010430839002267574,2205
102900011030103,Garden Chrysanthemum (Bag),Flower/Leaf Vegetables,587.0,1360.0,2.318259385665529,1.3063822525597268,0.0943,513.8036877553272,0.15358361774744028,586
102900005118572,Local Shanghaiqing,Flower/Leaf Vegetables,596.697,1487.5732,2.570127795527157,1.6536421725239618,0.1199,395.10574175661856,0.007987220447284345,1252
102900005119098,The Agaricus Bisporus,Edible Mushroom,628.043,12961.945300000001,21.53397823458283,14.045054413542926,0.1278,2946.1949216464113,0.1309955663039097,2481
102900011022030,Pepper Mix,Capsicum,643.0,9432.7,14.681591263650546,2.4,0.0943,7728.824544551176,0.0062402496099844,641
102900005116943,Red Hang Pepper,Capsicum,659.1610000000001,15126.9585,21.88921113689095,13.0108283062645,0.0999,5065.854978169093,0.004640371229698376,4310
102900011000571,Suizhou Bubble Green,Flower/Leaf Vegetables,675.221,2840.2674,4.696127562642369,2.8816021260440396,0.12200000000000001,855.9980833712984,0.0015186028853454822,1317
102900011031995,Jigu (Bag),Edible Mushroom,683.0,2186.7,3.2002923976608186,2.061184210526316,0.0943,632.852147510213,0.42251461988304095,684
102900011032213,Red Hang Pepper (Bag),Capsicum,708.0,3404.1000000000004,4.80818053596615,2.5990973201692524,0.0943,1371.2303963784918,0.24964739069111425,709
106930274620090,Haixian Mushroom (Bag) (2),Edible Mushroom,709.0,2931.2,4.135119887165021,3.0139069111424543,0.0,794.35,0.1001410437235543,709
102900005115748,White Caitai,Flower/Leaf Vegetables,718.676,2877.1296,4.060229885057471,2.3756321839080456,0.08779999999999999,1033.4782406489805,0.0,1305
102900011033234,Hongshujian (Bag),Flower/Leaf Vegetables,727.0,1421.7,1.9556473829201102,1.092314049586777,0.0943,544.731909020647,0.21349862258953167,726
102900011006948,Foreign Garland Chrysanthemum ,Flower/Leaf Vegetables,732.615,11699.693000000001,16.151889168765745,9.994250629722922,0.2616,1892.6818542795227,0.0025188916876574307,1588
102900011030929,Fresh Edible Fungus (Bag),Edible Mushroom,741.0,1607.1,2.168825910931174,1.5141295546558704,0.0943,368.3123219609141,0.40620782726045884,741
102900051000944,Honghu Lotus Root,Aquatic Tuberous Vegetables,745.554,21463.0442,29.199225931301406,19.79643928398645,0.24050000000000002,2169.6122447662933,0.03773584905660377,2067
102900011035078,Red Pepper (2),Capsicum,769.634,12944.367,16.906148055207026,10.535291718946048,0.0943,3970.0088571270835,0.10633626097867001,3188
102900005115168,Niushou Shengcai,Flower/Leaf Vegetables,899.837,3506.0886,4.08001916626737,2.323071394345951,0.043899999999999995,1410.5803477251332,0.0,2087
102900011031582,Green Hot Peppers (Bag),Capsicum,932.0,3243.5,3.4801502145922747,1.6932296137339056,0.0943,1501.1018549188473,0.26931330472103004,932
102900005115885,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,941.188,13268.1641,14.294796288826142,9.290383219039935,0.004699999999999999,4672.688072671556,0.022589753933037516,2479
102900011032244,Red Hot Peppers (Bag),Capsicum,953.0,5585.1,5.859453781512605,3.4865966386554623,0.09430000000000001,1917.6162857458319,0.226890756302521,952
102900011018095,Chinese Caterpillar Fungus Flowers (Bag),Edible Mushroom,978.0,5973.0,6.107361963190184,3.842975460122699,0.11130000000000001,1743.8675593563635,0.0,978
102900051000463,Round Eggplant (2),Solanum,1047.689,7804.0886,7.591652566271856,4.516565143824027,0.06709999999999999,2829.905461399936,0.0005640157924421884,1773
102900011001806,Jigu Mushroom (Bunch),Edible Mushroom,1073.0,6623.900000000001,6.172744186046512,3.852827906976744,0.12420000000000002,1902.707947019868,0.010232558139534883,1075
102900011032787,Zhuyecai (Bag),Flower/Leaf Vegetables,1077.0,2277.4,2.115506035283194,1.3050882079851438,0.0943,726.5001435353869,0.18384401114206128,1077
102900011031926,Chinese Caterpillar Fungus Flowers (Bag),Edible Mushroom,1109.0,5935.400000000001,5.352028854824167,2.9574120829576196,0.0943,2314.1457215413493,0.1442741208295762,1109
102900011009444,Dalong Eggplant,Solanum,1167.218,10233.7446,8.853798256537983,5.133960149439601,0.1094,3617.8770500336855,0.0228310502283105,2409
102900005118824,High Melon (1),Aquatic Tuberous Vegetables,1179.956,16266.7647,13.736976678842371,8.12107333520652,0.2925,2599.423484452297,0.037932003371733636,3559
102900005116226,Green Hot Peppers,Capsicum,1187.429,13371.9407,11.255956068713038,6.714919740918051,0.0672,4827.786229588336,0.004505773021684032,3551
102900011034439,Green And Red Hang Pepper Mix (Bag),Capsicum,1258.0,4834.6,3.842335186656076,2.345687053216839,0.0943,1576.379838798719,0.09451945988880063,1259
102900011011546,Haixian Mushroom (Bag) (1),Edible Mushroom,1266.0,5262.0,4.160509554140128,2.4151353503184714,0.05960000000000001,2012.414717141642,0.003980891719745223,1256
106971533450003,Haixian Mushroom (Bunch),Edible Mushroom,1303.0,4177.8,3.207692307692308,2.255646153846154,0.0,1239.9,0.2246153846153846,1300
102900011030912,Haixian Mushroom (Bag),Edible Mushroom,1303.0,8203.8,6.298390804597701,2.859049808429119,0.0943,4090.683073865518,0.3218390804597701,1305
102900011033944,Apricot Bao Mushroom (2),Edible Mushroom,1304.983,15394.9638,11.751668970965829,7.650219237606162,0.0943,4339.430223760626,0.3069326486272961,5063
102900011012994,Apricot Bao Mushroom (Bag),Edible Mushroom,1343.0,7085.200000000001,5.273507462686567,3.1484029850746267,0.10029999999999999,2384.1107480271203,0.002238805970149254,1340
102900011022849,The Local Yellow Youcai,Flower/Leaf Vegetables,1375.887,4139.8978,3.2037590773173856,1.8961683041435284,0.0673,1551.719168071191,0.0,2341
102900005125808,Millet Pepper,Capsicum,1447.586,40934.015699999996,26.577390326209223,16.04911361079865,0.058600000000000006,14458.036116401105,0.004349456317960255,13335
102900011006689,Dongmenkou Xiaobaicai,Flower/Leaf Vegetables,1543.882,8014.4382000000005,5.253676117251321,3.1219197501201346,0.2784,1402.9068391352553,0.003363767419509851,4162
102900005115946,Muercai,Flower/Leaf Vegetables,1567.465,11105.7276,7.098733195449845,3.994870734229576,0.0761,4441.369920597467,0.054033092037228544,3868
102900011009277,Water Chestnut,Aquatic Tuberous Vegetables,1672.013,10674.9274,6.324841660802252,4.064869809992963,0.1102,2933.141526770061,0.043631245601688955,2842
102900005115793,Chinese Cabbage,Flower/Leaf Vegetables,1709.163,26949.0835,15.793224181360202,9.959075566750629,0.0759,8553.652691645926,0.010327455919395465,3970
106971533455008,Haixian Mushroom (Bag) (3),Edible Mushroom,1776.0,6440.0,3.626126126126126,2.0740315315315314,0.013000000000000001,2708.0243161094227,0.10923423423423423,1776
102900011032848,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,1868.0,7547.8,4.040578158458244,1.6826070663811563,0.0943,4077.434536822347,0.13329764453961457,1868
102900011033920,Huangxincai (2),Flower/Leaf Vegetables,1883.243,13238.9898,7.083819628647214,3.8919540229885055,0.0943,5343.427229612454,0.08134394341290893,3393
102900011030134,Caixin (Bag),Flower/Leaf Vegetables,2053.0,6609.8,3.2195811008280564,1.7169459327812957,0.0943,2717.904228773324,0.282513395031661,2053
102900011001561,Lotus (Ea),Aquatic Tuberous Vegetables,2095.0,4523.0,2.342914979757085,1.4253846153846153,0.1217,1275.1006489809859,0.006072874493927126,494
102900011001813,Needle Mushroom (Bag) (1),Edible Mushroom,2150.0,6272.5,2.952414486921529,1.8201307847082495,0.0885,2044.6448162369718,0.025653923541247486,1988
106958851400125,Haixian Mushroom (Bag) (4),Edible Mushroom,2150.0,7987.599999999999,3.7151627906976743,2.410720930232558,0.11130000000000001,2154.720513109036,0.005581395348837209,2150
102900051004294,Green Line Pepper,Capsicum,2220.351,30879.5174,13.802403846153846,8.340628770739064,0.078,10577.912313232106,0.003393665158371041,10608
102900011032237,Green Line Pepper (Bag),Capsicum,2307.0,9473.8,4.10654529692241,2.0071651495448632,0.0943,4361.146803577343,0.09969657563935848,2307
102900005125815,Apricot Bao Mushroom (1),Edible Mushroom,2405.2980000000002,24374.9566,10.105935892362487,6.0021712175174775,0.050499999999999996,9120.144425171144,0.016224772457459437,7581
102900011022764,Changxianqie,Solanum,2497.527,26313.1134,10.76186282811177,6.594609652836579,0.069,9060.180016541355,0.00016934801016088062,5905
102900005116837,Ping Mushroom,Edible Mushroom,2543.49,19645.3792,7.831319000581058,4.625344276583381,0.11599999999999999,6405.946801809955,0.013654851830331202,6884
106949711300068,Needle Mushroom (Bag) (3),Edible Mushroom,2549.0,8434.9,3.311198738170347,2.0322791798107254,0.1113,2611.6975694835155,0.0007886435331230284,2536
102900005115250,Xixia Black Mushroom (1),Edible Mushroom,2813.715,60182.664500000006,21.473910756552996,13.962999035679845,0.10800000000000001,16254.293210762336,0.004646269834312264,11407
102900005116790,Yellow Xincai (1),Flower/Leaf Vegetables,2918.477,17981.6991,6.077299209321681,3.435622138992925,0.10640000000000001,6566.926472426141,0.06325426550145652,4806
102900011013274,The White Mushroom (Bag),Edible Mushroom,2927.0,20492.9,6.999486477233824,4.296840123245464,0.06570000000000001,7025.758824788613,0.045532351934269084,2921
102900011030141,Shanghai Green (Bag),Flower/Leaf Vegetables,3071.0,9090.9,2.9608922175187233,1.4083393031585802,0.09430000000000001,4317.211140554267,0.29111038749592966,3071
106949711300167,Needle Mushroom (Bag) (2),Edible Mushroom,3181.0,9989.0,3.1422291993720566,1.960656200941915,0.0664,3312.661096829477,0.07629513343799058,3185
102900011023464,Xiaoqingcai (1),Flower/Leaf Vegetables,3270.155,18793.6748,5.893957016434892,3.4010429835651075,0.1033,6697.603505252594,0.001390644753476612,7910
102900005116233,Red Pepper (1),Capsicum,3459.754,57313.6197,16.091310879190384,9.845453036053131,0.1176,17492.120447960107,0.0033997469955724226,12648
102900005116509,Green Eggplant (1),Solanum,3519.011,23370.1911,6.902015994668444,4.364010329890037,0.0501,7882.373887661859,0.010663112295901367,6002
102900005115861,Niushou Youcai,Flower/Leaf Vegetables,3840.204,15187.6865,4.107791074545001,2.419820493642483,0.1217,4991.079793863145,0.0036150585888805784,8022
102900011034224,Xiaoqingcai (Bag),Flower/Leaf Vegetables,4059.0,12225.8,3.011754558896008,1.4470970921636273,0.0943,5739.722932538368,0.1540167570231641,4058
102900005115878,Garden Chrysanthemum,Flower/Leaf Vegetables,4113.244,26892.0628,6.637282780410742,4.06862855450237,0.06269999999999999,9229.14207024432,0.014316745655608214,10128
102900011034330,Agaricus Bisporus (Box),Edible Mushroom,4233.0,22628.5,5.346077504725899,3.486297258979206,0.002,7843.249498997997,0.1994328922495274,4232
102900005115908,Caixin,Flower/Leaf Vegetables,4498.148,32794.0117,7.315399648231386,4.437265976157906,0.13699999999999998,9712.888791541136,0.028727770177838577,10234
102900011008522,Sweet Chinese Cabbage,Flower/Leaf Vegetables,4689.466,35653.002,7.638536005434782,4.522454144021739,0.0943,12389.62824489345,0.057065217391304345,5888
102900005116547,Needle Mushroom (1),Edible Mushroom,4699.9,37337.3135,8.027740849064966,4.724583887264026,0.034300000000000004,14648.32255042974,0.0059381370202960205,11283
102900005122654,Zhijiang Red Bolt,Flower/Leaf Vegetables,4962.956,30851.2315,6.389383875400824,4.241524278515803,0.11380000000000001,7906.024075039494,0.011795693999083829,8732
102900005115762,Amaranth,Flower/Leaf Vegetables,5102.658,25530.1776,5.071307893970289,3.257517234682979,0.1852,5459.954367304859,0.009806777357024954,10299
102900005119975,Hongshujian,Flower/Leaf Vegetables,5161.229,30280.1259,5.985344234736761,3.612612516237488,0.08419999999999998,10408.308166870494,0.03652479559868572,13087
102900011032022,Xiaozhoupi (Bag),Capsicum,5178.0,17585.0,3.3977597528003085,1.7400212437234452,0.0943,7642.436237164624,0.17825415218230978,5178
102900005118817,Spinach,Flower/Leaf Vegetables,5218.388,52374.2748,9.963779749331081,6.29113645965357,0.18510000000000001,11830.80022643269,0.0035910435149978876,14202
102900011008164,Naibaicai,Flower/Leaf Vegetables,5818.966,27825.3598,4.859513290902284,2.8786544365406215,0.1568,8254.146339373812,0.006589292399850243,13355
102900011034026,Zhijiang Qinggengsanhua,Cabbage,5825.591,47453.0959,8.065955210607163,4.840937019969278,0.0943,16069.377615799931,0.12870886894655995,12369
102900011021842,Honghu Lotus Root Powder (Fenou),Aquatic Tuberous Vegetables,6059.0,64410.0,10.624650233177881,7.4073017988008,0.1181,13519.400158748163,0.08927381745502998,6004
102900011030110,Spinach (Bag),Flower/Leaf Vegetables,6348.0,25378.5,3.9983317595215615,2.401238589864652,0.0943,8544.261289610246,0.2215926975133774,6354
102900011033906,Powcan Mountain Chinese Cabbage ,Flower/Leaf Vegetables,6501.052,16046.8708,2.498798377028714,1.1429806491885144,0.09430000000000001,7949.7148211990725,0.012172284644194757,6408
102900011034231,Cabbage Stem (Bag),Flower/Leaf Vegetables,6935.0,22509.2,3.2462527075812275,1.7050685920577617,0.0943,9464.317588605498,0.1471480144404332,6925
102900005115786,Zhuyecai,Flower/Leaf Vegetables,7246.958,38957.0876,5.474428518472755,3.4788422093166935,0.1362,10323.506863718454,0.013344865933522798,16186
102900005115823,Shanghaiqing,Flower/Leaf Vegetables,7608.386,56900.9328,7.524657534246575,4.4505551550108144,0.14429999999999998,17569.634062124576,0.013578466714732035,16644
102900011000328,Luosi Pepper,Capsicum,7794.899,82031.9321,10.658329658700062,7.004381779698386,0.10180000000000002,22093.628425985306,0.012038098597759943,22678
102900051010455,Huangbaicai (2),Flower/Leaf Vegetables,7993.683,53517.3082,6.750834956860563,3.9095080712496517,0.1561,16830.493909207253,0.025953242415808517,14372
102900011032251,Luosi Pepper (Bag),Capsicum,8240.0,40750.4,4.946239689471131,2.800053372149442,0.0943,15279.195406867615,0.13913148956817079,8244
102900011009970,Qinggengsanhua,Cabbage,8394.375,58277.9158,7.058703339882121,4.432461689587426,0.17059999999999997,14140.753140245963,0.041388343156516044,15270
102900011030097,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,8856.0,35725.2,4.03411937267291,2.318239873631953,0.0943,13056.711538036878,0.23073451427281957,8863
102900005118831,Wawacai,Flower/Leaf Vegetables,9002.0,45162.4,5.0217700689348455,3.2537758505670444,0.0248,15159.938966365873,0.07004669779853236,8994
102900005117056,Paopaojiao (Jingpin),Capsicum,9707.027,95610.6849,9.857506511958324,7.146388428447391,0.0708,20657.599439388723,0.020719867392848687,25338
102900005115984,Yunnan Lettuces,Flower/Leaf Vegetables,10309.079,70692.2511,6.892826133677198,4.172750483558994,0.1281,21615.366021435944,0.030088115194498173,23265
102900011031100,Millet Pepper (Bag),Capsicum,10847.0,55062.0,5.080595501474926,2.5565569690265484,0.0943,24467.774539030583,0.08692846607669616,10848
102900005116530,Xixia Mushroom (1),Edible Mushroom,11929.1,211356.7198,17.98501547075291,11.858080363720559,0.1382,49098.14303044791,0.09101433412616557,47509
102900005116257,Eggplant (2),Solanum,13608.976,117797.5297,8.678459297031507,5.724537971225642,0.060700000000000004,35132.36952753114,0.03645966126388636,27455
102900011030059,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,14335.0,64041.5,4.467895030709101,2.6832691233947514,0.0943,21578.31130617202,0.1435650474595198,14328
106949711300259,Needle Mushroom (Box),Edible Mushroom,15602.0,58669.5,3.7605990635623114,2.420622153806683,0.0045000000000000005,20739.83651431442,0.07587710858828811,15591
102900005115779,Yunnan Shengcai,Flower/Leaf Vegetables,15915.422,129797.0675,8.209421616065384,5.054783764133678,0.1525,35631.752172566376,0.042244340261237995,39887
102900005115960,Chinese Cabbage,Flower/Leaf Vegetables,19196.094,38780.5657,2.1455988931348005,1.250324153379892,0.2227,9375.487146031133,0.018579522993806826,15178
102900005116899,Net Lotus Root (1),Aquatic Tuberous Vegetables,27166.459,211769.9397,7.952709685630648,5.592392261677485,0.055400000000000005,53614.713773681986,0.10533282423316788,39285
102900005116714,Broccoli,Cabbage,27555.945,270060.5556,9.90091842797725,6.592637297343179,0.0926,71838.41008534274,0.041117052881758764,58905
102900011016701,Wuhu Green Pepper (1),Capsicum,28181.741,205219.9385,7.378117092000858,5.185668310815641,0.057,52732.60036638387,0.018571734934591466,69945
